"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2061"," 0.06860","0.0729","1.41e-02"," 7490","0.0850","0.125","0.165"
"2062"," 0.06960","0.0734","1.67e-02"," 8880","0.0850","0.120","0.165"
"2063"," 0.06910","0.0724","2.15e-02","11411","0.0850","0.115","0.165"
"2064"," 0.06870","0.0716","2.59e-02","13729","0.0850","0.110","0.165"
"2065"," 0.06930","0.0718","3.29e-02","17469","0.0850","0.105","0.165"
"2066"," 0.06920","0.0716","3.55e-02","18826","0.0850","0.100","0.165"
"2067"," 0.06760","0.0697","4.22e-02","22387","0.0850","0.095","0.165"
"2068"," 0.06630","0.0682","5.25e-02","27897","0.0850","0.090","0.165"
"2069"," 0.06500","0.0729","4.91e-03"," 2606","0.0875","0.140","0.165"
"2070"," 0.06360","0.0697","7.97e-03"," 4232","0.0875","0.135","0.165"
"2071"," 0.06440","0.0696","1.06e-02"," 5650","0.0875","0.130","0.165"
"2072"," 0.06810","0.0722","1.56e-02"," 8281","0.0875","0.125","0.165"
"2073"," 0.06920","0.0728","1.85e-02"," 9814","0.0875","0.120","0.165"
"2074"," 0.06920","0.0723","2.37e-02","12566","0.0875","0.115","0.165"
"2075"," 0.06880","0.0716","2.84e-02","15104","0.0875","0.110","0.165"
"2076"," 0.06930","0.0717","3.61e-02","19170","0.0875","0.105","0.165"
"2077"," 0.06910","0.0714","3.89e-02","20639","0.0875","0.100","0.165"
"2078"," 0.06760","0.0697","4.61e-02","24487","0.0875","0.095","0.165"
"2079"," 0.06620","0.0679","5.73e-02","30449","0.0875","0.090","0.165"
"2080"," 0.06560","0.0731","5.37e-03"," 2852","0.0900","0.140","0.165"
"2081"," 0.06310","0.0689","8.74e-03"," 4639","0.0900","0.135","0.165"
"2082"," 0.06390","0.0689","1.16e-02"," 6185","0.0900","0.130","0.165"
"2083"," 0.06710","0.0710","1.71e-02"," 9054","0.0900","0.125","0.165"
"2084"," 0.06810","0.0716","2.02e-02","10749","0.0900","0.120","0.165"
"2085"," 0.06820","0.0712","2.59e-02","13775","0.0900","0.115","0.165"
"2086"," 0.06780","0.0705","3.12e-02","16559","0.0900","0.110","0.165"
"2087"," 0.06840","0.0707","3.95e-02","20982","0.0900","0.105","0.165"
"2088"," 0.06830","0.0705","4.25e-02","22559","0.0900","0.100","0.165"
"2089"," 0.06690","0.0688","5.03e-02","26706","0.0900","0.095","0.165"
"2090"," 0.06540","0.0671","6.24e-02","33127","0.0900","0.090","0.165"
"2091"," 0.06590","0.0730","5.94e-03"," 3152","0.0925","0.140","0.165"
"2092"," 0.06340","0.0690","9.60e-03"," 5097","0.0925","0.135","0.165"
"2093"," 0.06410","0.0689","1.28e-02"," 6780","0.0925","0.130","0.165"
"2094"," 0.06680","0.0705","1.86e-02"," 9899","0.0925","0.125","0.165"
"2095"," 0.06780","0.0712","2.21e-02","11746","0.0925","0.120","0.165"
"2096"," 0.06820","0.0711","2.83e-02","15041","0.0925","0.115","0.165"
"2097"," 0.06770","0.0703","3.40e-02","18065","0.0925","0.110","0.165"
"2098"," 0.06790","0.0701","4.30e-02","22854","0.0925","0.105","0.165"
"2099"," 0.06780","0.0699","4.62e-02","24548","0.0925","0.100","0.165"
"2100"," 0.06630","0.0683","5.47e-02","29019","0.0925","0.095","0.165"
"2101"," 0.06490","0.0666","6.76e-02","35899","0.0925","0.090","0.165"
"2102"," 0.06490","0.0717","6.50e-03"," 3451","0.0950","0.140","0.165"
"2103"," 0.06170","0.0671","1.05e-02"," 5593","0.0950","0.135","0.165"
"2104"," 0.06250","0.0671","1.40e-02"," 7428","0.0950","0.130","0.165"
"2105"," 0.06520","0.0689","2.04e-02","10834","0.0950","0.125","0.165"
"2106"," 0.06640","0.0697","2.42e-02","12833","0.0950","0.120","0.165"
"2107"," 0.06700","0.0698","3.09e-02","16422","0.0950","0.115","0.165"
"2108"," 0.06670","0.0692","3.70e-02","19664","0.0950","0.110","0.165"
"2109"," 0.06710","0.0693","4.68e-02","24833","0.0950","0.105","0.165"
"2110"," 0.06710","0.0691","5.02e-02","26635","0.0950","0.100","0.165"
"2111"," 0.06560","0.0675","5.92e-02","31422","0.0950","0.095","0.165"
"2112"," 0.06430","0.0659","7.31e-02","38819","0.0950","0.090","0.165"
"2113"," 0.06250","0.0692","7.10e-03"," 3768","0.0975","0.140","0.165"
"2114"," 0.06020","0.0653","1.14e-02"," 6066","0.0975","0.135","0.165"
"2115"," 0.06140","0.0658","1.52e-02"," 8057","0.0975","0.130","0.165"
"2116"," 0.06450","0.0680","2.21e-02","11740","0.0975","0.125","0.165"
"2117"," 0.06590","0.0690","2.62e-02","13917","0.0975","0.120","0.165"
"2118"," 0.06650","0.0692","3.35e-02","17797","0.0975","0.115","0.165"
"2119"," 0.06620","0.0686","4.01e-02","21299","0.0975","0.110","0.165"
"2120"," 0.06630","0.0683","5.06e-02","26868","0.0975","0.105","0.165"
"2121"," 0.06630","0.0683","5.42e-02","28785","0.0975","0.100","0.165"
"2122"," 0.06500","0.0668","6.39e-02","33915","0.0975","0.095","0.165"
"2123"," 0.06380","0.0653","7.88e-02","41821","0.0975","0.090","0.165"
"2124"," 0.06130","0.0676","7.73e-03"," 4104","0.1000","0.140","0.165"
"2125"," 0.05940","0.0644","1.24e-02"," 6591","0.1000","0.135","0.165"
"2126"," 0.06060","0.0648","1.65e-02"," 8754","0.1000","0.130","0.165"
"2127"," 0.06360","0.0670","2.40e-02","12728","0.1000","0.125","0.165"
"2128"," 0.06520","0.0682","2.84e-02","15085","0.1000","0.120","0.165"
"2129"," 0.06590","0.0684","3.62e-02","19238","0.1000","0.115","0.165"
"2130"," 0.06570","0.0680","4.33e-02","22996","0.1000","0.110","0.165"
"2131"," 0.06590","0.0679","5.45e-02","28947","0.1000","0.105","0.165"
"2132"," 0.06600","0.0679","5.84e-02","30998","0.1000","0.100","0.165"
"2133"," 0.06460","0.0663","6.87e-02","36489","0.1000","0.095","0.165"
"2134"," 0.06340","0.0649","8.46e-02","44895","0.1000","0.090","0.165"
"2135"," 0.06040","0.0665","8.35e-03"," 4436","0.1025","0.140","0.165"
"2136"," 0.05880","0.0636","1.34e-02"," 7124","0.1025","0.135","0.165"
"2137"," 0.06080","0.0648","1.78e-02"," 9445","0.1025","0.130","0.165"
"2138"," 0.06340","0.0667","2.58e-02","13725","0.1025","0.125","0.165"
"2139"," 0.06470","0.0676","3.06e-02","16260","0.1025","0.120","0.165"
"2140"," 0.06500","0.0675","3.91e-02","20751","0.1025","0.115","0.165"
"2141"," 0.06470","0.0670","4.66e-02","24765","0.1025","0.110","0.165"
"2142"," 0.06500","0.0670","5.87e-02","31146","0.1025","0.105","0.165"
"2143"," 0.06510","0.0670","6.28e-02","33333","0.1025","0.100","0.165"
"2144"," 0.06380","0.0655","7.37e-02","39156","0.1025","0.095","0.165"
"2145"," 0.06270","0.0641","9.05e-02","48062","0.1025","0.090","0.165"
"2146"," 0.05910","0.0651","9.09e-03"," 4826","0.1050","0.140","0.165"
"2147"," 0.05840","0.0630","1.46e-02"," 7729","0.1050","0.135","0.165"
"2148"," 0.06020","0.0641","1.93e-02","10234","0.1050","0.130","0.165"
"2149"," 0.06230","0.0654","2.80e-02","14855","0.1050","0.125","0.165"
"2150"," 0.06340","0.0662","3.31e-02","17572","0.1050","0.120","0.165"
"2151"," 0.06420","0.0666","4.22e-02","22391","0.1050","0.115","0.165"
"2152"," 0.06380","0.0660","5.03e-02","26710","0.1050","0.110","0.165"
"2153"," 0.06420","0.0661","6.31e-02","33518","0.1050","0.105","0.165"
"2154"," 0.06430","0.0661","6.75e-02","35833","0.1050","0.100","0.165"
"2155"," 0.06300","0.0646","7.92e-02","42056","0.1050","0.095","0.165"
"2156"," 0.06210","0.0635","9.70e-02","51479","0.1050","0.090","0.165"
"2157"," 0.05710","0.0628","9.80e-03"," 5202","0.1075","0.140","0.165"
"2158"," 0.05720","0.0616","1.57e-02"," 8325","0.1075","0.135","0.165"
"2159"," 0.05910","0.0629","2.08e-02","11020","0.1075","0.130","0.165"
"2160"," 0.06130","0.0643","3.01e-02","15972","0.1075","0.125","0.165"
"2161"," 0.06240","0.0651","3.56e-02","18894","0.1075","0.120","0.165"
"2162"," 0.06340","0.0657","4.53e-02","24057","0.1075","0.115","0.165"
"2163"," 0.06280","0.0649","5.40e-02","28651","0.1075","0.110","0.165"
"2164"," 0.06320","0.0650","6.77e-02","35964","0.1075","0.105","0.165"
"2165"," 0.06340","0.0651","7.23e-02","38409","0.1075","0.100","0.165"
"2166"," 0.06220","0.0637","8.48e-02","45025","0.1075","0.095","0.165"
"2167"," 0.06120","0.0626","1.04e-01","54959","0.1075","0.090","0.165"
"2168"," 0.05760","0.0631","1.05e-02"," 5588","0.1100","0.140","0.165"
"2169"," 0.05700","0.0613","1.69e-02"," 8968","0.1100","0.135","0.165"
"2170"," 0.05920","0.0628","2.23e-02","11841","0.1100","0.130","0.165"
"2171"," 0.06130","0.0642","3.22e-02","17108","0.1100","0.125","0.165"
"2172"," 0.06240","0.0650","3.81e-02","20217","0.1100","0.120","0.165"
"2173"," 0.06310","0.0654","4.84e-02","25708","0.1100","0.115","0.165"
"2174"," 0.06220","0.0642","5.77e-02","30611","0.1100","0.110","0.165"
"2175"," 0.06260","0.0644","7.23e-02","38375","0.1100","0.105","0.165"
"2176"," 0.06280","0.0645","7.72e-02","40964","0.1100","0.100","0.165"
"2177"," 0.06160","0.0632","9.03e-02","47960","0.1100","0.095","0.165"
"2178"," 0.06070","0.0620","1.10e-01","58453","0.1100","0.090","0.165"
"2179"," 0.03110","0.0829","1.19e-04","   63","0.0300","0.140","0.170"
"2180"," 0.05220","0.0893","2.00e-04","  106","0.0300","0.135","0.170"
"2181"," 0.04850","0.0810","2.73e-04","  145","0.0300","0.130","0.170"
"2182"," 0.05520","0.0817","3.92e-04","  208","0.0300","0.125","0.170"
"2183"," 0.05870","0.0827","4.50e-04","  239","0.0300","0.120","0.170"
"2184"," 0.07210","0.0911","5.93e-04","  315","0.0300","0.115","0.170"
"2185"," 0.07400","0.0903","7.36e-04","  391","0.0300","0.110","0.170"
"2186"," 0.06880","0.0834","9.47e-04","  503","0.0300","0.105","0.170"
"2187"," 0.07130","0.0848","1.04e-03","  552","0.0300","0.100","0.170"
"2188"," 0.06770","0.0797","1.29e-03","  687","0.0300","0.095","0.170"
"2189"," 0.06650","0.0766","1.65e-03","  876","0.0300","0.090","0.170"
"2190"," 0.05250","0.0940","1.60e-04","   85","0.0325","0.140","0.170"
"2191"," 0.05600","0.0880","2.69e-04","  143","0.0325","0.135","0.170"
"2192"," 0.04970","0.0786","3.58e-04","  190","0.0325","0.130","0.170"
"2193"," 0.05970","0.0826","5.16e-04","  274","0.0325","0.125","0.170"
"2194"," 0.06110","0.0821","5.86e-04","  311","0.0325","0.120","0.170"
"2195"," 0.07130","0.0882","7.67e-04","  407","0.0325","0.115","0.170"
"2196"," 0.07460","0.0889","9.61e-04","  510","0.0325","0.110","0.170"
"2197"," 0.07090","0.0836","1.24e-03","  656","0.0325","0.105","0.170"
"2198"," 0.07280","0.0845","1.36e-03","  722","0.0325","0.100","0.170"
"2199"," 0.07080","0.0812","1.68e-03","  891","0.0325","0.095","0.170"
"2200"," 0.06850","0.0772","2.15e-03"," 1142","0.0325","0.090","0.170"
"2201"," 0.06970","0.1050","1.98e-04","  105","0.0350","0.140","0.170"
"2202"," 0.06210","0.0905","3.28e-04","  174","0.0350","0.135","0.170"
"2203"," 0.06040","0.0852","4.44e-04","  236","0.0350","0.130","0.170"
"2204"," 0.06640","0.0860","6.65e-04","  353","0.0350","0.125","0.170"
"2205"," 0.06620","0.0843","7.59e-04","  403","0.0350","0.120","0.170"
"2206"," 0.07240","0.0874","9.77e-04","  519","0.0350","0.115","0.170"
"2207"," 0.07620","0.0890","1.21e-03","  644","0.0350","0.110","0.170"
"2208"," 0.07200","0.0832","1.57e-03","  836","0.0350","0.105","0.170"
"2209"," 0.07390","0.0843","1.73e-03","  919","0.0350","0.100","0.170"
"2210"," 0.07100","0.0800","2.17e-03"," 1153","0.0350","0.095","0.170"
"2211"," 0.06800","0.0757","2.79e-03"," 1480","0.0350","0.090","0.170"
"2212"," 0.06060","0.0944","2.41e-04","  128","0.0375","0.140","0.170"
"2213"," 0.06050","0.0866","3.97e-04","  211","0.0375","0.135","0.170"
"2214"," 0.05820","0.0812","5.37e-04","  285","0.0375","0.130","0.170"
"2215"," 0.06830","0.0858","8.23e-04","  437","0.0375","0.125","0.170"
"2216"," 0.06840","0.0845","9.42e-04","  500","0.0375","0.120","0.170"
"2217"," 0.07540","0.0887","1.22e-03","  649","0.0375","0.115","0.170"
"2218"," 0.07810","0.0894","1.52e-03","  805","0.0375","0.110","0.170"
"2219"," 0.07420","0.0839","2.02e-03"," 1070","0.0375","0.105","0.170"
"2220"," 0.07620","0.0852","2.22e-03"," 1179","0.0375","0.100","0.170"
"2221"," 0.07170","0.0797","2.77e-03"," 1470","0.0375","0.095","0.170"
"2222"," 0.06940","0.0762","3.54e-03"," 1881","0.0375","0.090","0.170"
"2223"," 0.06240","0.0928","3.31e-04","  176","0.0400","0.140","0.170"
"2224"," 0.06760","0.0906","5.25e-04","  279","0.0400","0.135","0.170"
"2225"," 0.06070","0.0813","7.16e-04","  380","0.0400","0.130","0.170"
"2226"," 0.07170","0.0871","1.08e-03","  574","0.0400","0.125","0.170"
"2227"," 0.07380","0.0876","1.26e-03","  668","0.0400","0.120","0.170"
"2228"," 0.07820","0.0898","1.60e-03","  850","0.0400","0.115","0.170"
"2229"," 0.08000","0.0900","1.95e-03"," 1035","0.0400","0.110","0.170"
"2230"," 0.07630","0.0850","2.54e-03"," 1351","0.0400","0.105","0.170"
"2231"," 0.07700","0.0851","2.78e-03"," 1476","0.0400","0.100","0.170"
"2232"," 0.07320","0.0804","3.46e-03"," 1839","0.0400","0.095","0.170"
"2233"," 0.07080","0.0769","4.44e-03"," 2359","0.0400","0.090","0.170"
"2234"," 0.06120","0.0887","4.09e-04","  217","0.0425","0.140","0.170"
"2235"," 0.06940","0.0902","6.33e-04","  336","0.0425","0.135","0.170"
"2236"," 0.06200","0.0804","8.80e-04","  467","0.0425","0.130","0.170"
"2237"," 0.07390","0.0875","1.34e-03","  714","0.0425","0.125","0.170"
"2238"," 0.07500","0.0873","1.57e-03","  836","0.0425","0.120","0.170"
"2239"," 0.07760","0.0881","2.01e-03"," 1065","0.0425","0.115","0.170"
"2240"," 0.07950","0.0885","2.45e-03"," 1300","0.0425","0.110","0.170"
"2241"," 0.07530","0.0832","3.18e-03"," 1690","0.0425","0.105","0.170"
"2242"," 0.07630","0.0837","3.47e-03"," 1841","0.0425","0.100","0.170"
"2243"," 0.07300","0.0795","4.30e-03"," 2281","0.0425","0.095","0.170"
"2244"," 0.07110","0.0765","5.53e-03"," 2934","0.0425","0.090","0.170"
"2245"," 0.06470","0.0889","5.03e-04","  267","0.0450","0.140","0.170"
"2246"," 0.07420","0.0925","7.74e-04","  411","0.0450","0.135","0.170"
"2247"," 0.06900","0.0851","1.06e-03","  561","0.0450","0.130","0.170"
"2248"," 0.07540","0.0875","1.63e-03","  863","0.0450","0.125","0.170"
"2249"," 0.07720","0.0880","1.93e-03"," 1024","0.0450","0.120","0.170"
"2250"," 0.08000","0.0892","2.45e-03"," 1300","0.0450","0.115","0.170"
"2251"," 0.07820","0.0864","3.00e-03"," 1592","0.0450","0.110","0.170"
"2252"," 0.07420","0.0814","3.89e-03"," 2066","0.0450","0.105","0.170"
"2253"," 0.07520","0.0818","4.26e-03"," 2261","0.0450","0.100","0.170"
"2254"," 0.07130","0.0773","5.23e-03"," 2779","0.0450","0.095","0.170"
"2255"," 0.06960","0.0745","6.76e-03"," 3591","0.0450","0.090","0.170"
"2256"," 0.06810","0.0893","6.18e-04","  328","0.0475","0.140","0.170"
"2257"," 0.07840","0.0943","9.64e-04","  512","0.0475","0.135","0.170"
"2258"," 0.07210","0.0862","1.31e-03","  694","0.0475","0.130","0.170"
"2259"," 0.07830","0.0890","1.97e-03"," 1044","0.0475","0.125","0.170"
"2260"," 0.07950","0.0891","2.33e-03"," 1238","0.0475","0.120","0.170"
"2261"," 0.08240","0.0905","2.95e-03"," 1567","0.0475","0.115","0.170"
"2262"," 0.08020","0.0876","3.60e-03"," 1913","0.0475","0.110","0.170"
"2263"," 0.07710","0.0835","4.65e-03"," 2470","0.0475","0.105","0.170"
"2264"," 0.07800","0.0839","5.09e-03"," 2703","0.0475","0.100","0.170"
"2265"," 0.07360","0.0790","6.26e-03"," 3324","0.0475","0.095","0.170"
"2266"," 0.07130","0.0758","8.11e-03"," 4306","0.0475","0.090","0.170"
"2267"," 0.06950","0.0889","7.46e-04","  396","0.0500","0.140","0.170"
"2268"," 0.08010","0.0944","1.18e-03","  625","0.0500","0.135","0.170"
"2269"," 0.07380","0.0865","1.58e-03","  839","0.0500","0.130","0.170"
"2270"," 0.07830","0.0881","2.35e-03"," 1248","0.0500","0.125","0.170"
"2271"," 0.07950","0.0883","2.81e-03"," 1490","0.0500","0.120","0.170"
"2272"," 0.08230","0.0897","3.57e-03"," 1893","0.0500","0.115","0.170"
"2273"," 0.08090","0.0876","4.34e-03"," 2306","0.0500","0.110","0.170"
"2274"," 0.07900","0.0847","5.59e-03"," 2970","0.0500","0.105","0.170"
"2275"," 0.07850","0.0839","6.11e-03"," 3245","0.0500","0.100","0.170"
"2276"," 0.07480","0.0796","7.50e-03"," 3982","0.0500","0.095","0.170"
"2277"," 0.07190","0.0760","9.67e-03"," 5134","0.0500","0.090","0.170"
"2278"," 0.07530","0.0926","9.10e-04","  483","0.0525","0.140","0.170"
"2279"," 0.08440","0.0972","1.42e-03","  754","0.0525","0.135","0.170"
"2280"," 0.07810","0.0895","1.91e-03"," 1012","0.0525","0.130","0.170"
"2281"," 0.08000","0.0890","2.81e-03"," 1493","0.0525","0.125","0.170"
"2282"," 0.07970","0.0878","3.37e-03"," 1787","0.0525","0.120","0.170"
"2283"," 0.08170","0.0885","4.27e-03"," 2265","0.0525","0.115","0.170"
"2284"," 0.08110","0.0872","5.20e-03"," 2761","0.0525","0.110","0.170"
"2285"," 0.07890","0.0842","6.70e-03"," 3558","0.0525","0.105","0.170"
"2286"," 0.07880","0.0837","7.29e-03"," 3873","0.0525","0.100","0.170"
"2287"," 0.07500","0.0794","8.88e-03"," 4714","0.0525","0.095","0.170"
"2288"," 0.07230","0.0761","1.14e-02"," 6067","0.0525","0.090","0.170"
"2289"," 0.07390","0.0897","1.12e-03","  595","0.0550","0.140","0.170"
"2290"," 0.08250","0.0945","1.70e-03","  904","0.0550","0.135","0.170"
"2291"," 0.07870","0.0892","2.28e-03"," 1212","0.0550","0.130","0.170"
"2292"," 0.07990","0.0882","3.35e-03"," 1780","0.0550","0.125","0.170"
"2293"," 0.07990","0.0873","4.00e-03"," 2123","0.0550","0.120","0.170"
"2294"," 0.08090","0.0873","5.11e-03"," 2712","0.0550","0.115","0.170"
"2295"," 0.08020","0.0858","6.17e-03"," 3278","0.0550","0.110","0.170"
"2296"," 0.07820","0.0831","7.90e-03"," 4196","0.0550","0.105","0.170"
"2297"," 0.07790","0.0825","8.59e-03"," 4563","0.0550","0.100","0.170"
"2298"," 0.07390","0.0780","1.05e-02"," 5558","0.0550","0.095","0.170"
"2299"," 0.07160","0.0751","1.34e-02"," 7108","0.0550","0.090","0.170"
"2300"," 0.07530","0.0900","1.30e-03","  692","0.0575","0.140","0.170"
"2301"," 0.08240","0.0936","1.99e-03"," 1058","0.0575","0.135","0.170"
"2302"," 0.08040","0.0900","2.68e-03"," 1423","0.0575","0.130","0.170"
"2303"," 0.08170","0.0893","3.91e-03"," 2074","0.0575","0.125","0.170"
"2304"," 0.08130","0.0882","4.65e-03"," 2470","0.0575","0.120","0.170"
"2305"," 0.08160","0.0875","5.95e-03"," 3160","0.0575","0.115","0.170"
"2306"," 0.08110","0.0862","7.19e-03"," 3819","0.0575","0.110","0.170"
"2307"," 0.07920","0.0837","9.25e-03"," 4913","0.0575","0.105","0.170"
"2308"," 0.07850","0.0827","1.00e-02"," 5328","0.0575","0.100","0.170"
"2309"," 0.07460","0.0784","1.22e-02"," 6465","0.0575","0.095","0.170"
"2310"," 0.07240","0.0756","1.56e-02"," 8262","0.0575","0.090","0.170"
"2311"," 0.07600","0.0897","1.49e-03","  789","0.0600","0.140","0.170"
"2312"," 0.08230","0.0927","2.29e-03"," 1215","0.0600","0.135","0.170"
"2313"," 0.07960","0.0885","3.08e-03"," 1638","0.0600","0.130","0.170"
"2314"," 0.08010","0.0872","4.49e-03"," 2383","0.0600","0.125","0.170"
"2315"," 0.08000","0.0864","5.36e-03"," 2844","0.0600","0.120","0.170"
"2316"," 0.07990","0.0853","6.86e-03"," 3644","0.0600","0.115","0.170"
"2317"," 0.07990","0.0847","8.28e-03"," 4398","0.0600","0.110","0.170"
"2318"," 0.07810","0.0823","1.07e-02"," 5657","0.0600","0.105","0.170"
"2319"," 0.07760","0.0816","1.16e-02"," 6146","0.0600","0.100","0.170"
"2320"," 0.07390","0.0774","1.40e-02"," 7451","0.0600","0.095","0.170"
"2321"," 0.07140","0.0744","1.79e-02"," 9492","0.0600","0.090","0.170"
"2322"," 0.08060","0.0929","1.77e-03","  941","0.0625","0.140","0.170"
"2323"," 0.08410","0.0936","2.72e-03"," 1446","0.0625","0.135","0.170"
"2324"," 0.08040","0.0887","3.62e-03"," 1924","0.0625","0.130","0.170"
"2325"," 0.08020","0.0869","5.23e-03"," 2775","0.0625","0.125","0.170"
"2326"," 0.08030","0.0862","6.21e-03"," 3297","0.0625","0.120","0.170"
"2327"," 0.07990","0.0850","7.94e-03"," 4218","0.0625","0.115","0.170"
"2328"," 0.07910","0.0837","9.57e-03"," 5082","0.0625","0.110","0.170"
"2329"," 0.07750","0.0814","1.23e-02"," 6526","0.0625","0.105","0.170"
"2330"," 0.07720","0.0808","1.33e-02"," 7065","0.0625","0.100","0.170"
"2331"," 0.07330","0.0767","1.61e-02"," 8526","0.0625","0.095","0.170"
"2332"," 0.07110","0.0740","2.04e-02","10819","0.0625","0.090","0.170"
"2333"," 0.07910","0.0906","2.06e-03"," 1096","0.0650","0.140","0.170"
"2334"," 0.08220","0.0911","3.16e-03"," 1676","0.0650","0.135","0.170"
"2335"," 0.07880","0.0865","4.20e-03"," 2229","0.0650","0.130","0.170"
"2336"," 0.07870","0.0850","6.05e-03"," 3212","0.0650","0.125","0.170"
"2337"," 0.07940","0.0850","7.14e-03"," 3791","0.0650","0.120","0.170"
"2338"," 0.07960","0.0843","9.09e-03"," 4827","0.0650","0.115","0.170"
"2339"," 0.07840","0.0827","1.09e-02"," 5804","0.0650","0.110","0.170"
"2340"," 0.07690","0.0806","1.40e-02"," 7439","0.0650","0.105","0.170"
"2341"," 0.07640","0.0799","1.51e-02"," 8034","0.0650","0.100","0.170"
"2342"," 0.07310","0.0762","1.82e-02"," 9687","0.0650","0.095","0.170"
"2343"," 0.07130","0.0739","2.31e-02","12279","0.0650","0.090","0.170"
"2344"," 0.07960","0.0903","2.35e-03"," 1248","0.0675","0.140","0.170"
"2345"," 0.08210","0.0904","3.60e-03"," 1914","0.0675","0.135","0.170"
"2346"," 0.07920","0.0864","4.77e-03"," 2534","0.0675","0.130","0.170"
"2347"," 0.07880","0.0846","6.92e-03"," 3673","0.0675","0.125","0.170"
"2348"," 0.07930","0.0845","8.18e-03"," 4341","0.0675","0.120","0.170"
"2349"," 0.07850","0.0830","1.04e-02"," 5512","0.0675","0.115","0.170"
"2350"," 0.07730","0.0813","1.25e-02"," 6629","0.0675","0.110","0.170"
"2351"," 0.07570","0.0791","1.60e-02"," 8481","0.0675","0.105","0.170"
"2352"," 0.07560","0.0788","1.72e-02"," 9158","0.0675","0.100","0.170"
"2353"," 0.07250","0.0754","2.07e-02","10996","0.0675","0.095","0.170"
"2354"," 0.07050","0.0730","2.62e-02","13918","0.0675","0.090","0.170"
"2355"," 0.07870","0.0888","2.70e-03"," 1431","0.0700","0.140","0.170"
"2356"," 0.08040","0.0883","4.08e-03"," 2168","0.0700","0.135","0.170"
"2357"," 0.07730","0.0842","5.39e-03"," 2863","0.0700","0.130","0.170"
"2358"," 0.07740","0.0829","7.80e-03"," 4144","0.0700","0.125","0.170"
"2359"," 0.07800","0.0830","9.22e-03"," 4893","0.0700","0.120","0.170"
"2360"," 0.07660","0.0809","1.17e-02"," 6217","0.0700","0.115","0.170"
"2361"," 0.07560","0.0795","1.41e-02"," 7477","0.0700","0.110","0.170"
"2362"," 0.07420","0.0775","1.80e-02"," 9552","0.0700","0.105","0.170"
"2363"," 0.07410","0.0773","1.94e-02","10306","0.0700","0.100","0.170"
"2364"," 0.07160","0.0744","2.33e-02","12353","0.0700","0.095","0.170"
"2365"," 0.06980","0.0722","2.94e-02","15611","0.0700","0.090","0.170"
"2366"," 0.07320","0.0829","3.07e-03"," 1630","0.0725","0.140","0.170"
"2367"," 0.07510","0.0827","4.66e-03"," 2472","0.0725","0.135","0.170"
"2368"," 0.07410","0.0806","6.14e-03"," 3262","0.0725","0.130","0.170"
"2369"," 0.07580","0.0810","8.84e-03"," 4692","0.0725","0.125","0.170"
"2370"," 0.07640","0.0812","1.04e-02"," 5526","0.0725","0.120","0.170"
"2371"," 0.07520","0.0793","1.32e-02"," 6987","0.0725","0.115","0.170"
"2372"," 0.07430","0.0780","1.58e-02"," 8398","0.0725","0.110","0.170"
"2373"," 0.07300","0.0762","2.02e-02","10717","0.0725","0.105","0.170"
"2374"," 0.07300","0.0759","2.18e-02","11566","0.0725","0.100","0.170"
"2375"," 0.07060","0.0733","2.60e-02","13830","0.0725","0.095","0.170"
"2376"," 0.06890","0.0712","3.28e-02","17418","0.0725","0.090","0.170"
"2377"," 0.07390","0.0830","3.49e-03"," 1852","0.0750","0.140","0.170"
"2378"," 0.07430","0.0815","5.28e-03"," 2802","0.0750","0.135","0.170"
"2379"," 0.07340","0.0796","6.91e-03"," 3671","0.0750","0.130","0.170"
"2380"," 0.07470","0.0797","9.88e-03"," 5248","0.0750","0.125","0.170"
"2381"," 0.07570","0.0802","1.17e-02"," 6189","0.0750","0.120","0.170"
"2382"," 0.07480","0.0787","1.48e-02"," 7847","0.0750","0.115","0.170"
"2383"," 0.07390","0.0774","1.77e-02"," 9386","0.0750","0.110","0.170"
"2384"," 0.07280","0.0758","2.25e-02","11945","0.0750","0.105","0.170"
"2385"," 0.07260","0.0755","2.43e-02","12887","0.0750","0.100","0.170"
"2386"," 0.07060","0.0732","2.90e-02","15383","0.0750","0.095","0.170"
"2387"," 0.06890","0.0711","3.64e-02","19317","0.0750","0.090","0.170"
"2388"," 0.07370","0.0823","3.90e-03"," 2069","0.0775","0.140","0.170"
"2389"," 0.07200","0.0789","5.91e-03"," 3139","0.0775","0.135","0.170"
"2390"," 0.07070","0.0767","7.77e-03"," 4123","0.0775","0.130","0.170"
"2391"," 0.07290","0.0776","1.11e-02"," 5876","0.0775","0.125","0.170"
"2392"," 0.07420","0.0785","1.30e-02"," 6929","0.0775","0.120","0.170"
"2393"," 0.07360","0.0773","1.65e-02"," 8756","0.0775","0.115","0.170"
"2394"," 0.07300","0.0763","1.97e-02","10465","0.0775","0.110","0.170"
"2395"," 0.07230","0.0752","2.51e-02","13304","0.0775","0.105","0.170"
"2396"," 0.07220","0.0749","2.70e-02","14350","0.0775","0.100","0.170"
"2397"," 0.07030","0.0728","3.22e-02","17097","0.0775","0.095","0.170"
"2398"," 0.06830","0.0704","4.04e-02","21430","0.0775","0.090","0.170"
"2399"," 0.07260","0.0807","4.34e-03"," 2304","0.0800","0.140","0.170"
"2400"," 0.07110","0.0776","6.56e-03"," 3485","0.0800","0.135","0.170"
