"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2179"," 0.08800","0.1210","1.42e-04","   93","0.0300","0.140","0.170"
"2180"," 0.08110","0.1090","2.21e-04","  144","0.0300","0.135","0.170"
"2181"," 0.07110","0.0971","3.02e-04","  197","0.0300","0.130","0.170"
"2182"," 0.06990","0.0908","4.55e-04","  297","0.0300","0.125","0.170"
"2183"," 0.06810","0.0882","4.89e-04","  319","0.0300","0.120","0.170"
"2184"," 0.06890","0.0872","5.68e-04","  371","0.0300","0.115","0.170"
"2185"," 0.07850","0.0915","9.10e-04","  594","0.0300","0.110","0.170"
"2186"," 0.07760","0.0895","1.08e-03","  705","0.0300","0.105","0.170"
"2187"," 0.07910","0.0897","1.26e-03","  821","0.0300","0.100","0.170"
"2188"," 0.07540","0.0853","1.44e-03","  943","0.0300","0.095","0.170"
"2189"," 0.07280","0.0815","1.75e-03"," 1140","0.0300","0.090","0.170"
"2190"," 0.08420","0.1160","1.75e-04","  114","0.0325","0.140","0.170"
"2191"," 0.08260","0.1080","2.80e-04","  183","0.0325","0.135","0.170"
"2192"," 0.06800","0.0911","4.00e-04","  261","0.0325","0.130","0.170"
"2193"," 0.06710","0.0859","5.88e-04","  384","0.0325","0.125","0.170"
"2194"," 0.06670","0.0847","6.31e-04","  412","0.0325","0.120","0.170"
"2195"," 0.06840","0.0849","7.23e-04","  472","0.0325","0.115","0.170"
"2196"," 0.07650","0.0883","1.17e-03","  767","0.0325","0.110","0.170"
"2197"," 0.07480","0.0855","1.40e-03","  914","0.0325","0.105","0.170"
"2198"," 0.07710","0.0866","1.63e-03"," 1062","0.0325","0.100","0.170"
"2199"," 0.07390","0.0827","1.89e-03"," 1233","0.0325","0.095","0.170"
"2200"," 0.07180","0.0795","2.29e-03"," 1496","0.0325","0.090","0.170"
"2201"," 0.07740","0.1060","2.40e-04","  157","0.0350","0.140","0.170"
"2202"," 0.07300","0.0955","3.75e-04","  245","0.0350","0.135","0.170"
"2203"," 0.06860","0.0883","5.33e-04","  348","0.0350","0.130","0.170"
"2204"," 0.06760","0.0837","7.78e-04","  508","0.0350","0.125","0.170"
"2205"," 0.06780","0.0832","8.35e-04","  545","0.0350","0.120","0.170"
"2206"," 0.07090","0.0848","9.63e-04","  629","0.0350","0.115","0.170"
"2207"," 0.07780","0.0878","1.57e-03"," 1024","0.0350","0.110","0.170"
"2208"," 0.07520","0.0843","1.89e-03"," 1233","0.0350","0.105","0.170"
"2209"," 0.07730","0.0854","2.18e-03"," 1425","0.0350","0.100","0.170"
"2210"," 0.07530","0.0828","2.53e-03"," 1651","0.0350","0.095","0.170"
"2211"," 0.07390","0.0805","3.05e-03"," 1993","0.0350","0.090","0.170"
"2212"," 0.09010","0.1140","3.05e-04","  199","0.0375","0.140","0.170"
"2213"," 0.08270","0.1020","4.81e-04","  314","0.0375","0.135","0.170"
"2214"," 0.07530","0.0926","6.69e-04","  437","0.0375","0.130","0.170"
"2215"," 0.07500","0.0889","9.88e-04","  645","0.0375","0.125","0.170"
"2216"," 0.07570","0.0888","1.06e-03","  695","0.0375","0.120","0.170"
"2217"," 0.07890","0.0906","1.24e-03","  811","0.0375","0.115","0.170"
"2218"," 0.08070","0.0893","2.04e-03"," 1330","0.0375","0.110","0.170"
"2219"," 0.07900","0.0868","2.43e-03"," 1589","0.0375","0.105","0.170"
"2220"," 0.08010","0.0872","2.81e-03"," 1832","0.0375","0.100","0.170"
"2221"," 0.07710","0.0836","3.26e-03"," 2127","0.0375","0.095","0.170"
"2222"," 0.07480","0.0806","3.91e-03"," 2556","0.0375","0.090","0.170"
"2223"," 0.07230","0.0958","3.92e-04","  256","0.0400","0.140","0.170"
"2224"," 0.07480","0.0927","6.26e-04","  409","0.0400","0.135","0.170"
"2225"," 0.07440","0.0898","8.65e-04","  565","0.0400","0.130","0.170"
"2226"," 0.07650","0.0886","1.28e-03","  833","0.0400","0.125","0.170"
"2227"," 0.07650","0.0880","1.38e-03","  904","0.0400","0.120","0.170"
"2228"," 0.07790","0.0883","1.61e-03"," 1054","0.0400","0.115","0.170"
"2229"," 0.08020","0.0879","2.57e-03"," 1681","0.0400","0.110","0.170"
"2230"," 0.07920","0.0861","3.09e-03"," 2020","0.0400","0.105","0.170"
"2231"," 0.08080","0.0870","3.57e-03"," 2333","0.0400","0.100","0.170"
"2232"," 0.07820","0.0839","4.10e-03"," 2680","0.0400","0.095","0.170"
"2233"," 0.07510","0.0803","4.91e-03"," 3209","0.0400","0.090","0.170"
"2234"," 0.07970","0.1000","4.81e-04","  314","0.0425","0.140","0.170"
"2235"," 0.08150","0.0972","7.72e-04","  504","0.0425","0.135","0.170"
"2236"," 0.08100","0.0944","1.07e-03","  701","0.0425","0.130","0.170"
"2237"," 0.07940","0.0902","1.59e-03"," 1039","0.0425","0.125","0.170"
"2238"," 0.07920","0.0894","1.74e-03"," 1136","0.0425","0.120","0.170"
"2239"," 0.08050","0.0897","2.03e-03"," 1325","0.0425","0.115","0.170"
"2240"," 0.08290","0.0897","3.17e-03"," 2073","0.0425","0.110","0.170"
"2241"," 0.08210","0.0883","3.79e-03"," 2475","0.0425","0.105","0.170"
"2242"," 0.08280","0.0884","4.37e-03"," 2855","0.0425","0.100","0.170"
"2243"," 0.07980","0.0849","5.03e-03"," 3287","0.0425","0.095","0.170"
"2244"," 0.07610","0.0807","6.03e-03"," 3934","0.0425","0.090","0.170"
"2245"," 0.07930","0.0977","6.03e-04","  394","0.0450","0.140","0.170"
"2246"," 0.07960","0.0939","9.56e-04","  624","0.0450","0.135","0.170"
"2247"," 0.08130","0.0934","1.33e-03","  866","0.0450","0.130","0.170"
"2248"," 0.08040","0.0900","1.98e-03"," 1295","0.0450","0.125","0.170"
"2249"," 0.08000","0.0890","2.18e-03"," 1426","0.0450","0.120","0.170"
"2250"," 0.08100","0.0892","2.56e-03"," 1669","0.0450","0.115","0.170"
"2251"," 0.08330","0.0894","3.93e-03"," 2567","0.0450","0.110","0.170"
"2252"," 0.08200","0.0875","4.68e-03"," 3054","0.0450","0.105","0.170"
"2253"," 0.08260","0.0875","5.37e-03"," 3509","0.0450","0.100","0.170"
"2254"," 0.07950","0.0842","6.17e-03"," 4027","0.0450","0.095","0.170"
"2255"," 0.07660","0.0807","7.36e-03"," 4806","0.0450","0.090","0.170"
"2256"," 0.07820","0.0950","7.55e-04","  493","0.0475","0.140","0.170"
"2257"," 0.08110","0.0941","1.17e-03","  761","0.0475","0.135","0.170"
"2258"," 0.08280","0.0937","1.62e-03"," 1057","0.0475","0.130","0.170"
"2259"," 0.08130","0.0900","2.40e-03"," 1570","0.0475","0.125","0.170"
"2260"," 0.08110","0.0893","2.64e-03"," 1727","0.0475","0.120","0.170"
"2261"," 0.08160","0.0890","3.11e-03"," 2030","0.0475","0.115","0.170"
"2262"," 0.08350","0.0891","4.77e-03"," 3116","0.0475","0.110","0.170"
"2263"," 0.08160","0.0867","5.68e-03"," 3706","0.0475","0.105","0.170"
"2264"," 0.08240","0.0869","6.50e-03"," 4243","0.0475","0.100","0.170"
"2265"," 0.07960","0.0839","7.43e-03"," 4850","0.0475","0.095","0.170"
"2266"," 0.07670","0.0805","8.80e-03"," 5749","0.0475","0.090","0.170"
"2267"," 0.08140","0.0966","9.19e-04","  600","0.0500","0.140","0.170"
"2268"," 0.08120","0.0930","1.43e-03","  936","0.0500","0.135","0.170"
"2269"," 0.08490","0.0947","1.97e-03"," 1287","0.0500","0.130","0.170"
"2270"," 0.08300","0.0909","2.91e-03"," 1903","0.0500","0.125","0.170"
"2271"," 0.08280","0.0903","3.19e-03"," 2082","0.0500","0.120","0.170"
"2272"," 0.08160","0.0884","3.74e-03"," 2445","0.0500","0.115","0.170"
"2273"," 0.08230","0.0874","5.72e-03"," 3736","0.0500","0.110","0.170"
"2274"," 0.08060","0.0853","6.78e-03"," 4425","0.0500","0.105","0.170"
"2275"," 0.08090","0.0851","7.73e-03"," 5050","0.0500","0.100","0.170"
"2276"," 0.07810","0.0821","8.85e-03"," 5780","0.0500","0.095","0.170"
"2277"," 0.07570","0.0792","1.05e-02"," 6845","0.0500","0.090","0.170"
"2278"," 0.08200","0.0958","1.13e-03","  740","0.0525","0.140","0.170"
"2279"," 0.08120","0.0921","1.75e-03"," 1145","0.0525","0.135","0.170"
"2280"," 0.08450","0.0935","2.39e-03"," 1558","0.0525","0.130","0.170"
"2281"," 0.08180","0.0891","3.50e-03"," 2286","0.0525","0.125","0.170"
"2282"," 0.08210","0.0889","3.84e-03"," 2507","0.0525","0.120","0.170"
"2283"," 0.08040","0.0867","4.48e-03"," 2925","0.0525","0.115","0.170"
"2284"," 0.08130","0.0862","6.74e-03"," 4403","0.0525","0.110","0.170"
"2285"," 0.08030","0.0846","7.97e-03"," 5205","0.0525","0.105","0.170"
"2286"," 0.07960","0.0836","9.07e-03"," 5922","0.0525","0.100","0.170"
"2287"," 0.07740","0.0811","1.04e-02"," 6782","0.0525","0.095","0.170"
"2288"," 0.07510","0.0784","1.23e-02"," 8027","0.0525","0.090","0.170"
"2289"," 0.08220","0.0949","1.33e-03","  869","0.0550","0.140","0.170"
"2290"," 0.08270","0.0926","2.05e-03"," 1339","0.0550","0.135","0.170"
"2291"," 0.08490","0.0932","2.79e-03"," 1820","0.0550","0.130","0.170"
"2292"," 0.08220","0.0889","4.09e-03"," 2669","0.0550","0.125","0.170"
"2293"," 0.08220","0.0885","4.50e-03"," 2938","0.0550","0.120","0.170"
"2294"," 0.08010","0.0859","5.25e-03"," 3425","0.0550","0.115","0.170"
"2295"," 0.08140","0.0858","7.90e-03"," 5161","0.0550","0.110","0.170"
"2296"," 0.08040","0.0844","9.34e-03"," 6101","0.0550","0.105","0.170"
"2297"," 0.07950","0.0832","1.06e-02"," 6919","0.0550","0.100","0.170"
"2298"," 0.07720","0.0807","1.21e-02"," 7902","0.0550","0.095","0.170"
"2299"," 0.07510","0.0782","1.43e-02"," 9361","0.0550","0.090","0.170"
"2300"," 0.08630","0.0978","1.59e-03"," 1035","0.0575","0.140","0.170"
"2301"," 0.08380","0.0929","2.42e-03"," 1580","0.0575","0.135","0.170"
"2302"," 0.08560","0.0933","3.27e-03"," 2133","0.0575","0.130","0.170"
"2303"," 0.08280","0.0890","4.80e-03"," 3132","0.0575","0.125","0.170"
"2304"," 0.08260","0.0884","5.29e-03"," 3457","0.0575","0.120","0.170"
"2305"," 0.08040","0.0858","6.17e-03"," 4027","0.0575","0.115","0.170"
"2306"," 0.08140","0.0855","9.23e-03"," 6025","0.0575","0.110","0.170"
"2307"," 0.08010","0.0838","1.09e-02"," 7129","0.0575","0.105","0.170"
"2308"," 0.07930","0.0828","1.23e-02"," 8055","0.0575","0.100","0.170"
"2309"," 0.07680","0.0800","1.41e-02"," 9192","0.0575","0.095","0.170"
"2310"," 0.07480","0.0777","1.66e-02","10868","0.0575","0.090","0.170"
"2311"," 0.08310","0.0939","1.88e-03"," 1228","0.0600","0.140","0.170"
"2312"," 0.08160","0.0902","2.85e-03"," 1859","0.0600","0.135","0.170"
"2313"," 0.08280","0.0900","3.84e-03"," 2508","0.0600","0.130","0.170"
"2314"," 0.08140","0.0873","5.61e-03"," 3662","0.0600","0.125","0.170"
"2315"," 0.08130","0.0868","6.17e-03"," 4027","0.0600","0.120","0.170"
"2316"," 0.07910","0.0841","7.20e-03"," 4702","0.0600","0.115","0.170"
"2317"," 0.07980","0.0837","1.07e-02"," 7015","0.0600","0.110","0.170"
"2318"," 0.07850","0.0821","1.27e-02"," 8276","0.0600","0.105","0.170"
"2319"," 0.07810","0.0813","1.43e-02"," 9318","0.0600","0.100","0.170"
"2320"," 0.07570","0.0787","1.63e-02","10616","0.0600","0.095","0.170"
"2321"," 0.07410","0.0767","1.92e-02","12551","0.0600","0.090","0.170"
"2322"," 0.08460","0.0946","2.19e-03"," 1430","0.0625","0.140","0.170"
"2323"," 0.08230","0.0903","3.29e-03"," 2146","0.0625","0.135","0.170"
"2324"," 0.08180","0.0886","4.44e-03"," 2897","0.0625","0.130","0.170"
"2325"," 0.08130","0.0868","6.44e-03"," 4207","0.0625","0.125","0.170"
"2326"," 0.08120","0.0863","7.09e-03"," 4628","0.0625","0.120","0.170"
"2327"," 0.07910","0.0838","8.30e-03"," 5422","0.0625","0.115","0.170"
"2328"," 0.07990","0.0835","1.23e-02"," 8037","0.0625","0.110","0.170"
"2329"," 0.07880","0.0820","1.45e-02"," 9445","0.0625","0.105","0.170"
"2330"," 0.07820","0.0813","1.63e-02","10612","0.0625","0.100","0.170"
"2331"," 0.07590","0.0788","1.85e-02","12067","0.0625","0.095","0.170"
"2332"," 0.07400","0.0765","2.18e-02","14259","0.0625","0.090","0.170"
"2333"," 0.08610","0.0954","2.51e-03"," 1636","0.0650","0.140","0.170"
"2334"," 0.08170","0.0893","3.76e-03"," 2453","0.0650","0.135","0.170"
"2335"," 0.08170","0.0881","5.07e-03"," 3312","0.0650","0.130","0.170"
"2336"," 0.08100","0.0861","7.32e-03"," 4778","0.0650","0.125","0.170"
"2337"," 0.08080","0.0856","8.05e-03"," 5256","0.0650","0.120","0.170"
"2338"," 0.07950","0.0839","9.43e-03"," 6155","0.0650","0.115","0.170"
"2339"," 0.07930","0.0828","1.40e-02"," 9125","0.0650","0.110","0.170"
"2340"," 0.07820","0.0813","1.65e-02","10770","0.0650","0.105","0.170"
"2341"," 0.07790","0.0808","1.85e-02","12071","0.0650","0.100","0.170"
"2342"," 0.07570","0.0784","2.10e-02","13699","0.0650","0.095","0.170"
"2343"," 0.07400","0.0763","2.48e-02","16196","0.0650","0.090","0.170"
"2344"," 0.08470","0.0934","2.89e-03"," 1886","0.0675","0.140","0.170"
"2345"," 0.07990","0.0870","4.32e-03"," 2820","0.0675","0.135","0.170"
"2346"," 0.07950","0.0855","5.81e-03"," 3795","0.0675","0.130","0.170"
"2347"," 0.07900","0.0839","8.39e-03"," 5478","0.0675","0.125","0.170"
"2348"," 0.07880","0.0833","9.22e-03"," 6022","0.0675","0.120","0.170"
"2349"," 0.07780","0.0819","1.08e-02"," 7042","0.0675","0.115","0.170"
"2350"," 0.07770","0.0809","1.59e-02","10397","0.0675","0.110","0.170"
"2351"," 0.07670","0.0796","1.87e-02","12242","0.0675","0.105","0.170"
"2352"," 0.07670","0.0794","2.10e-02","13683","0.0675","0.100","0.170"
"2353"," 0.07460","0.0771","2.37e-02","15506","0.0675","0.095","0.170"
"2354"," 0.07280","0.0751","2.80e-02","18260","0.0675","0.090","0.170"
"2355"," 0.08670","0.0948","3.26e-03"," 2131","0.0700","0.140","0.170"
"2356"," 0.07910","0.0858","4.89e-03"," 3191","0.0700","0.135","0.170"
"2357"," 0.07910","0.0848","6.56e-03"," 4281","0.0700","0.130","0.170"
"2358"," 0.07920","0.0837","9.51e-03"," 6207","0.0700","0.125","0.170"
"2359"," 0.07860","0.0829","1.04e-02"," 6812","0.0700","0.120","0.170"
"2360"," 0.07750","0.0814","1.22e-02"," 7975","0.0700","0.115","0.170"
"2361"," 0.07730","0.0804","1.80e-02","11757","0.0700","0.110","0.170"
"2362"," 0.07610","0.0789","2.12e-02","13812","0.0700","0.105","0.170"
"2363"," 0.07610","0.0787","2.36e-02","15405","0.0700","0.100","0.170"
"2364"," 0.07410","0.0765","2.67e-02","17401","0.0700","0.095","0.170"
"2365"," 0.07240","0.0746","3.13e-02","20464","0.0700","0.090","0.170"
"2366"," 0.08350","0.0912","3.70e-03"," 2418","0.0725","0.140","0.170"
"2367"," 0.07760","0.0839","5.54e-03"," 3617","0.0725","0.135","0.170"
"2368"," 0.07670","0.0821","7.43e-03"," 4850","0.0725","0.130","0.170"
"2369"," 0.07770","0.0820","1.07e-02"," 7005","0.0725","0.125","0.170"
"2370"," 0.07720","0.0813","1.18e-02"," 7694","0.0725","0.120","0.170"
"2371"," 0.07600","0.0797","1.38e-02"," 9013","0.0725","0.115","0.170"
"2372"," 0.07620","0.0791","2.03e-02","13261","0.0725","0.110","0.170"
"2373"," 0.07520","0.0778","2.38e-02","15566","0.0725","0.105","0.170"
"2374"," 0.07520","0.0776","2.65e-02","17328","0.0725","0.100","0.170"
"2375"," 0.07340","0.0756","2.99e-02","19548","0.0725","0.095","0.170"
"2376"," 0.07180","0.0738","3.51e-02","22929","0.0725","0.090","0.170"
"2377"," 0.08100","0.0884","4.11e-03"," 2682","0.0750","0.140","0.170"
"2378"," 0.07560","0.0816","6.17e-03"," 4026","0.0750","0.135","0.170"
"2379"," 0.07570","0.0808","8.27e-03"," 5397","0.0750","0.130","0.170"
"2380"," 0.07620","0.0803","1.20e-02"," 7823","0.0750","0.125","0.170"
"2381"," 0.07570","0.0795","1.32e-02"," 8594","0.0750","0.120","0.170"
"2382"," 0.07430","0.0778","1.54e-02","10083","0.0750","0.115","0.170"
"2383"," 0.07490","0.0776","2.26e-02","14780","0.0750","0.110","0.170"
"2384"," 0.07410","0.0766","2.65e-02","17331","0.0750","0.105","0.170"
"2385"," 0.07400","0.0763","2.95e-02","19281","0.0750","0.100","0.170"
"2386"," 0.07250","0.0746","3.33e-02","21760","0.0750","0.095","0.170"
"2387"," 0.07080","0.0727","3.90e-02","25476","0.0750","0.090","0.170"
"2388"," 0.08040","0.0874","4.63e-03"," 3023","0.0775","0.140","0.170"
"2389"," 0.07590","0.0816","6.91e-03"," 4511","0.0775","0.135","0.170"
"2390"," 0.07600","0.0808","9.20e-03"," 6010","0.0775","0.130","0.170"
"2391"," 0.07630","0.0802","1.33e-02"," 8707","0.0775","0.125","0.170"
"2392"," 0.07550","0.0792","1.47e-02"," 9570","0.0775","0.120","0.170"
"2393"," 0.07430","0.0776","1.72e-02","11225","0.0775","0.115","0.170"
"2394"," 0.07450","0.0771","2.51e-02","16411","0.0775","0.110","0.170"
"2395"," 0.07380","0.0762","2.95e-02","19243","0.0775","0.105","0.170"
"2396"," 0.07360","0.0758","3.27e-02","21375","0.0775","0.100","0.170"
"2397"," 0.07210","0.0742","3.69e-02","24119","0.0775","0.095","0.170"
"2398"," 0.07050","0.0723","4.31e-02","28174","0.0775","0.090","0.170"
"2399"," 0.08160","0.0882","5.16e-03"," 3372","0.0800","0.140","0.170"
"2400"," 0.07700","0.0824","7.72e-03"," 5038","0.0800","0.135","0.170"
"2401"," 0.07580","0.0804","1.03e-02"," 6712","0.0800","0.130","0.170"
"2402"," 0.07580","0.0795","1.49e-02"," 9698","0.0800","0.125","0.170"
"2403"," 0.07490","0.0784","1.63e-02","10632","0.0800","0.120","0.170"
"2404"," 0.07390","0.0771","1.91e-02","12453","0.0800","0.115","0.170"
"2405"," 0.07400","0.0765","2.78e-02","18159","0.0800","0.110","0.170"
"2406"," 0.07330","0.0756","3.26e-02","21291","0.0800","0.105","0.170"
"2407"," 0.07320","0.0753","3.62e-02","23612","0.0800","0.100","0.170"
"2408"," 0.07160","0.0736","4.08e-02","26616","0.0800","0.095","0.170"
"2409"," 0.07000","0.0717","4.76e-02","31049","0.0800","0.090","0.170"
"2410"," 0.07860","0.0850","5.72e-03"," 3737","0.0825","0.140","0.170"
"2411"," 0.07450","0.0797","8.56e-03"," 5587","0.0825","0.135","0.170"
"2412"," 0.07420","0.0786","1.14e-02"," 7428","0.0825","0.130","0.170"
"2413"," 0.07430","0.0778","1.64e-02","10702","0.0825","0.125","0.170"
"2414"," 0.07310","0.0765","1.80e-02","11727","0.0825","0.120","0.170"
"2415"," 0.07220","0.0753","2.11e-02","13753","0.0825","0.115","0.170"
"2416"," 0.07310","0.0755","3.07e-02","20026","0.0825","0.110","0.170"
"2417"," 0.07250","0.0746","3.60e-02","23502","0.0825","0.105","0.170"
"2418"," 0.07240","0.0744","3.98e-02","26001","0.0825","0.100","0.170"
"2419"," 0.07080","0.0727","4.49e-02","29291","0.0825","0.095","0.170"
"2420"," 0.06910","0.0708","5.23e-02","34148","0.0825","0.090","0.170"
"2421"," 0.07850","0.0846","6.35e-03"," 4147","0.0850","0.140","0.170"
"2422"," 0.07480","0.0797","9.48e-03"," 6187","0.0850","0.135","0.170"
"2423"," 0.07430","0.0785","1.26e-02"," 8203","0.0850","0.130","0.170"
"2424"," 0.07400","0.0774","1.81e-02","11799","0.0850","0.125","0.170"
"2425"," 0.07300","0.0762","1.98e-02","12920","0.0850","0.120","0.170"
"2426"," 0.07240","0.0753","2.32e-02","15132","0.0850","0.115","0.170"
"2427"," 0.07310","0.0754","3.37e-02","22011","0.0850","0.110","0.170"
"2428"," 0.07230","0.0743","3.96e-02","25834","0.0850","0.105","0.170"
"2429"," 0.07210","0.0741","4.37e-02","28530","0.0850","0.100","0.170"
"2430"," 0.07060","0.0724","4.92e-02","32095","0.0850","0.095","0.170"
"2431"," 0.06910","0.0707","5.72e-02","37358","0.0850","0.090","0.170"
"2432"," 0.07790","0.0838","6.98e-03"," 4560","0.0875","0.140","0.170"
"2433"," 0.07320","0.0779","1.04e-02"," 6808","0.0875","0.135","0.170"
"2434"," 0.07320","0.0772","1.38e-02"," 9017","0.0875","0.130","0.170"
"2435"," 0.07290","0.0762","1.99e-02","12961","0.0875","0.125","0.170"
"2436"," 0.07210","0.0752","2.17e-02","14201","0.0875","0.120","0.170"
"2437"," 0.07170","0.0745","2.55e-02","16627","0.0875","0.115","0.170"
"2438"," 0.07240","0.0746","3.70e-02","24128","0.0875","0.110","0.170"
"2439"," 0.07160","0.0736","4.33e-02","28272","0.0875","0.105","0.170"
"2440"," 0.07140","0.0733","4.78e-02","31198","0.0875","0.100","0.170"
"2441"," 0.06980","0.0715","5.37e-02","35069","0.0875","0.095","0.170"
"2442"," 0.06830","0.0698","6.24e-02","40749","0.0875","0.090","0.170"
"2443"," 0.07650","0.0821","7.64e-03"," 4986","0.0900","0.140","0.170"
"2444"," 0.07260","0.0772","1.14e-02"," 7440","0.0900","0.135","0.170"
"2445"," 0.07290","0.0768","1.51e-02"," 9866","0.0900","0.130","0.170"
"2446"," 0.07270","0.0758","2.17e-02","14181","0.0900","0.125","0.170"
"2447"," 0.07190","0.0749","2.38e-02","15565","0.0900","0.120","0.170"
"2448"," 0.07140","0.0741","2.79e-02","18217","0.0900","0.115","0.170"
"2449"," 0.07190","0.0740","4.03e-02","26310","0.0900","0.110","0.170"
"2450"," 0.07110","0.0731","4.72e-02","30794","0.0900","0.105","0.170"
"2451"," 0.07100","0.0728","5.20e-02","33931","0.0900","0.100","0.170"
"2452"," 0.06940","0.0711","5.84e-02","38122","0.0900","0.095","0.170"
"2453"," 0.06790","0.0694","6.77e-02","44232","0.0900","0.090","0.170"
"2454"," 0.07580","0.0812","8.40e-03"," 5482","0.0925","0.140","0.170"
"2455"," 0.07210","0.0765","1.25e-02"," 8151","0.0925","0.135","0.170"
"2456"," 0.07220","0.0759","1.66e-02","10817","0.0925","0.130","0.170"
"2457"," 0.07210","0.0751","2.38e-02","15528","0.0925","0.125","0.170"
"2458"," 0.07160","0.0744","2.61e-02","17032","0.0925","0.120","0.170"
"2459"," 0.07100","0.0736","3.06e-02","19957","0.0925","0.115","0.170"
"2460"," 0.07110","0.0732","4.39e-02","28682","0.0925","0.110","0.170"
"2461"," 0.07040","0.0723","5.14e-02","33534","0.0925","0.105","0.170"
"2462"," 0.07030","0.0720","5.65e-02","36902","0.0925","0.100","0.170"
"2463"," 0.06870","0.0703","6.34e-02","41411","0.0925","0.095","0.170"
"2464"," 0.06730","0.0688","7.35e-02","48007","0.0925","0.090","0.170"
"2465"," 0.07420","0.0794","9.23e-03"," 6024","0.0950","0.140","0.170"
"2466"," 0.07020","0.0744","1.37e-02"," 8953","0.0950","0.135","0.170"
"2467"," 0.07080","0.0744","1.82e-02","11851","0.0950","0.130","0.170"
"2468"," 0.07120","0.0740","2.60e-02","16984","0.0950","0.125","0.170"
"2469"," 0.07060","0.0733","2.85e-02","18611","0.0950","0.120","0.170"
"2470"," 0.06990","0.0724","3.34e-02","21793","0.0950","0.115","0.170"
"2471"," 0.06980","0.0717","4.78e-02","31199","0.0950","0.110","0.170"
"2472"," 0.06910","0.0709","5.58e-02","36440","0.0950","0.105","0.170"
"2473"," 0.06920","0.0708","6.13e-02","40047","0.0950","0.100","0.170"
"2474"," 0.06770","0.0693","6.88e-02","44912","0.0950","0.095","0.170"
"2475"," 0.06640","0.0678","7.96e-02","51977","0.0950","0.090","0.170"
"2476"," 0.07350","0.0784","1.00e-02"," 6538","0.0975","0.140","0.170"
"2477"," 0.06940","0.0735","1.49e-02"," 9736","0.0975","0.135","0.170"
"2478"," 0.07000","0.0734","1.97e-02","12886","0.0975","0.130","0.170"
"2479"," 0.07040","0.0732","2.82e-02","18415","0.0975","0.125","0.170"
"2480"," 0.06990","0.0725","3.09e-02","20188","0.0975","0.120","0.170"
"2481"," 0.06920","0.0716","3.62e-02","23648","0.0975","0.115","0.170"
"2482"," 0.06930","0.0712","5.17e-02","33765","0.0975","0.110","0.170"
"2483"," 0.06880","0.0705","6.04e-02","39406","0.0975","0.105","0.170"
"2484"," 0.06880","0.0704","6.63e-02","43280","0.0975","0.100","0.170"
"2485"," 0.06740","0.0688","7.43e-02","48531","0.0975","0.095","0.170"
"2486"," 0.06590","0.0673","8.59e-02","56099","0.0975","0.090","0.170"
"2487"," 0.07360","0.0784","1.09e-02"," 7136","0.1000","0.140","0.170"
"2488"," 0.06930","0.0732","1.62e-02","10603","0.1000","0.135","0.170"
"2489"," 0.06980","0.0731","2.14e-02","13980","0.1000","0.130","0.170"
"2490"," 0.06940","0.0721","3.05e-02","19939","0.1000","0.125","0.170"
"2491"," 0.06880","0.0713","3.35e-02","21853","0.1000","0.120","0.170"
"2492"," 0.06840","0.0707","3.92e-02","25588","0.1000","0.115","0.170"
"2493"," 0.06830","0.0702","5.57e-02","36400","0.1000","0.110","0.170"
"2494"," 0.06790","0.0696","6.51e-02","42495","0.1000","0.105","0.170"
"2495"," 0.06810","0.0697","7.14e-02","46607","0.1000","0.100","0.170"
"2496"," 0.06670","0.0682","8.00e-02","52225","0.1000","0.095","0.170"
"2497"," 0.06540","0.0667","9.23e-02","60267","0.1000","0.090","0.170"
"2498"," 0.07210","0.0767","1.18e-02"," 7677","0.1025","0.140","0.170"
"2499"," 0.06810","0.0718","1.76e-02","11459","0.1025","0.135","0.170"
"2500"," 0.06870","0.0719","2.31e-02","15091","0.1025","0.130","0.170"
"2501"," 0.06800","0.0706","3.29e-02","21492","0.1025","0.125","0.170"
"2502"," 0.06760","0.0700","3.61e-02","23557","0.1025","0.120","0.170"
"2503"," 0.06740","0.0696","4.23e-02","27590","0.1025","0.115","0.170"
"2504"," 0.06740","0.0692","6.00e-02","39175","0.1025","0.110","0.170"
"2505"," 0.06720","0.0688","7.00e-02","45691","0.1025","0.105","0.170"
"2506"," 0.06750","0.0690","7.66e-02","50039","0.1025","0.100","0.170"
"2507"," 0.06620","0.0676","8.58e-02","56034","0.1025","0.095","0.170"
"2508"," 0.06490","0.0662","9.89e-02","64594","0.1025","0.090","0.170"
"2509"," 0.07250","0.0769","1.27e-02"," 8297","0.1050","0.140","0.170"
"2510"," 0.06830","0.0719","1.89e-02","12355","0.1050","0.135","0.170"
"2511"," 0.06820","0.0712","2.49e-02","16267","0.1050","0.130","0.170"
"2512"," 0.06750","0.0700","3.54e-02","23137","0.1050","0.125","0.170"
"2513"," 0.06710","0.0695","3.88e-02","25356","0.1050","0.120","0.170"
"2514"," 0.06690","0.0690","4.55e-02","29708","0.1050","0.115","0.170"
"2515"," 0.06670","0.0684","6.45e-02","42086","0.1050","0.110","0.170"
"2516"," 0.06640","0.0680","7.52e-02","49078","0.1050","0.105","0.170"
"2517"," 0.06660","0.0681","8.22e-02","53687","0.1050","0.100","0.170"
"2518"," 0.06540","0.0667","9.20e-02","60078","0.1050","0.095","0.170"
"2519"," 0.06420","0.0654","1.06e-01","69178","0.1050","0.090","0.170"
