"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"1959"," 0.07000"," 0.08410","1.46e-03","  775","0.0625","0.140","0.165"
"1960"," 0.07640"," 0.08670","2.41e-03"," 1281","0.0625","0.135","0.165"
"1961"," 0.07470"," 0.08340","3.31e-03"," 1760","0.0625","0.130","0.165"
"1962"," 0.07630"," 0.08320","4.98e-03"," 2644","0.0625","0.125","0.165"
"1963"," 0.07770"," 0.08380","5.94e-03"," 3152","0.0625","0.120","0.165"
"1964"," 0.07620"," 0.08140","7.65e-03"," 4064","0.0625","0.115","0.165"
"1965"," 0.07600"," 0.08070","9.28e-03"," 4929","0.0625","0.110","0.165"
"1966"," 0.07590"," 0.07990","1.20e-02"," 6375","0.0625","0.105","0.165"
"1967"," 0.07580"," 0.07950","1.30e-02"," 6915","0.0625","0.100","0.165"
"1968"," 0.07300"," 0.07630","1.57e-02"," 8360","0.0625","0.095","0.165"
"1969"," 0.07100"," 0.07390","2.00e-02","10637","0.0625","0.090","0.165"
"1970"," 0.06790"," 0.08130","1.66e-03","  883","0.0650","0.140","0.165"
"1971"," 0.07500"," 0.08480","2.76e-03"," 1465","0.0650","0.135","0.165"
"1972"," 0.07280"," 0.08120","3.77e-03"," 2004","0.0650","0.130","0.165"
"1973"," 0.07540"," 0.08190","5.73e-03"," 3042","0.0650","0.125","0.165"
"1974"," 0.07730"," 0.08300","6.81e-03"," 3618","0.0650","0.120","0.165"
"1975"," 0.07580"," 0.08080","8.75e-03"," 4648","0.0650","0.115","0.165"
"1976"," 0.07560"," 0.08000","1.06e-02"," 5621","0.0650","0.110","0.165"
"1977"," 0.07510"," 0.07890","1.37e-02"," 7263","0.0650","0.105","0.165"
"1978"," 0.07530"," 0.07890","1.48e-02"," 7876","0.0650","0.100","0.165"
"1979"," 0.07260"," 0.07580","1.79e-02"," 9500","0.0650","0.095","0.165"
"1980"," 0.07020"," 0.07290","2.27e-02","12055","0.0650","0.090","0.165"
"1981"," 0.07290"," 0.08490","1.94e-03"," 1031","0.0675","0.140","0.165"
"1982"," 0.07580"," 0.08480","3.22e-03"," 1712","0.0675","0.135","0.165"
"1983"," 0.07470"," 0.08240","4.37e-03"," 2322","0.0675","0.130","0.165"
"1984"," 0.07670"," 0.08260","6.60e-03"," 3506","0.0675","0.125","0.165"
"1985"," 0.07780"," 0.08310","7.85e-03"," 4166","0.0675","0.120","0.165"
"1986"," 0.07640"," 0.08100","1.01e-02"," 5337","0.0675","0.115","0.165"
"1987"," 0.07600"," 0.08010","1.21e-02"," 6451","0.0675","0.110","0.165"
"1988"," 0.07530"," 0.07880","1.56e-02"," 8269","0.0675","0.105","0.165"
"1989"," 0.07520"," 0.07850","1.69e-02"," 8959","0.0675","0.100","0.165"
"1990"," 0.07220"," 0.07520","2.03e-02","10776","0.0675","0.095","0.165"
"1991"," 0.06980"," 0.07240","2.56e-02","13604","0.0675","0.090","0.165"
"1992"," 0.07310"," 0.08430","2.26e-03"," 1202","0.0700","0.140","0.165"
"1993"," 0.07400"," 0.08250","3.72e-03"," 1973","0.0700","0.135","0.165"
"1994"," 0.07320"," 0.08040","5.02e-03"," 2665","0.0700","0.130","0.165"
"1995"," 0.07500"," 0.08070","7.50e-03"," 3980","0.0700","0.125","0.165"
"1996"," 0.07600"," 0.08100","8.91e-03"," 4732","0.0700","0.120","0.165"
"1997"," 0.07480"," 0.07910","1.14e-02"," 6064","0.0700","0.115","0.165"
"1998"," 0.07470"," 0.07860","1.37e-02"," 7300","0.0700","0.110","0.165"
"1999"," 0.07390"," 0.07730","1.76e-02"," 9338","0.0700","0.105","0.165"
"2000"," 0.07400"," 0.07710","1.91e-02","10120","0.0700","0.100","0.165"
"2001"," 0.07110"," 0.07400","2.29e-02","12153","0.0700","0.095","0.165"
"2002"," 0.06890"," 0.07130","2.88e-02","15296","0.0700","0.090","0.165"
"2003"," 0.07110"," 0.08170","2.55e-03"," 1352","0.0725","0.140","0.165"
"2004"," 0.07260"," 0.08060","4.15e-03"," 2206","0.0725","0.135","0.165"
"2005"," 0.07210"," 0.07900","5.60e-03"," 2971","0.0725","0.130","0.165"
"2006"," 0.07390"," 0.07930","8.36e-03"," 4440","0.0725","0.125","0.165"
"2007"," 0.07460"," 0.07940","9.98e-03"," 5300","0.0725","0.120","0.165"
"2008"," 0.07310"," 0.07730","1.28e-02"," 6796","0.0725","0.115","0.165"
"2009"," 0.07340"," 0.07700","1.54e-02"," 8185","0.0725","0.110","0.165"
"2010"," 0.07310"," 0.07620","1.97e-02","10466","0.0725","0.105","0.165"
"2011"," 0.07310"," 0.07610","2.13e-02","11322","0.0725","0.100","0.165"
"2012"," 0.07010"," 0.07280","2.56e-02","13598","0.0725","0.095","0.165"
"2013"," 0.06820"," 0.07050","3.21e-02","17062","0.0725","0.090","0.165"
"2014"," 0.07320"," 0.08310","2.85e-03"," 1512","0.0750","0.140","0.165"
"2015"," 0.07270"," 0.08030","4.62e-03"," 2455","0.0750","0.135","0.165"
"2016"," 0.07150"," 0.07800","6.25e-03"," 3321","0.0750","0.130","0.165"
"2017"," 0.07340"," 0.07850","9.33e-03"," 4955","0.0750","0.125","0.165"
"2018"," 0.07380"," 0.07830","1.11e-02"," 5914","0.0750","0.120","0.165"
"2019"," 0.07280"," 0.07670","1.43e-02"," 7615","0.0750","0.115","0.165"
"2020"," 0.07300"," 0.07650","1.73e-02"," 9165","0.0750","0.110","0.165"
"2021"," 0.07270"," 0.07560","2.20e-02","11706","0.0750","0.105","0.165"
"2022"," 0.07250"," 0.07530","2.39e-02","12665","0.0750","0.100","0.165"
"2023"," 0.07000"," 0.07250","2.86e-02","15167","0.0750","0.095","0.165"
"2024"," 0.06800"," 0.07020","3.58e-02","19030","0.0750","0.090","0.165"
"2025"," 0.06990"," 0.07940","3.26e-03"," 1729","0.0775","0.140","0.165"
"2026"," 0.07060"," 0.07780","5.25e-03"," 2785","0.0775","0.135","0.165"
"2027"," 0.06930"," 0.07550","7.04e-03"," 3738","0.0775","0.130","0.165"
"2028"," 0.07230"," 0.07710","1.05e-02"," 5564","0.0775","0.125","0.165"
"2029"," 0.07290"," 0.07730","1.25e-02"," 6622","0.0775","0.120","0.165"
"2030"," 0.07270"," 0.07650","1.60e-02"," 8513","0.0775","0.115","0.165"
"2031"," 0.07300"," 0.07630","1.93e-02","10224","0.0775","0.110","0.165"
"2032"," 0.07220"," 0.07510","2.46e-02","13038","0.0775","0.105","0.165"
"2033"," 0.07210"," 0.07480","2.65e-02","14086","0.0775","0.100","0.165"
"2034"," 0.06970"," 0.07220","3.17e-02","16816","0.0775","0.095","0.165"
"2035"," 0.06800"," 0.07010","3.96e-02","21030","0.0775","0.090","0.165"
"2036"," 0.07080"," 0.07970","3.62e-03"," 1923","0.0800","0.140","0.165"
"2037"," 0.07180"," 0.07860","5.86e-03"," 3109","0.0800","0.135","0.165"
"2038"," 0.07000"," 0.07590","7.84e-03"," 4163","0.0800","0.130","0.165"
"2039"," 0.07260"," 0.07720","1.16e-02"," 6181","0.0800","0.125","0.165"
"2040"," 0.07310"," 0.07730","1.38e-02"," 7343","0.0800","0.120","0.165"
"2041"," 0.07280"," 0.07630","1.78e-02"," 9428","0.0800","0.115","0.165"
"2042"," 0.07310"," 0.07620","2.13e-02","11325","0.0800","0.110","0.165"
"2043"," 0.07210"," 0.07480","2.72e-02","14439","0.0800","0.105","0.165"
"2044"," 0.07190"," 0.07450","2.94e-02","15588","0.0800","0.100","0.165"
"2045"," 0.06970"," 0.07200","3.50e-02","18580","0.0800","0.095","0.165"
"2046"," 0.06810"," 0.07010","4.36e-02","23168","0.0800","0.090","0.165"
"2047"," 0.07030"," 0.07880","3.99e-03"," 2118","0.0825","0.140","0.165"
"2048"," 0.07010"," 0.07670","6.50e-03"," 3451","0.0825","0.135","0.165"
"2049"," 0.06880"," 0.07440","8.70e-03"," 4617","0.0825","0.130","0.165"
"2050"," 0.07070"," 0.07510","1.29e-02"," 6847","0.0825","0.125","0.165"
"2051"," 0.07160"," 0.07560","1.53e-02"," 8134","0.0825","0.120","0.165"
"2052"," 0.07160"," 0.07490","1.96e-02","10407","0.0825","0.115","0.165"
"2053"," 0.07160"," 0.07460","2.35e-02","12483","0.0825","0.110","0.165"
"2054"," 0.07090"," 0.07350","2.99e-02","15893","0.0825","0.105","0.165"
"2055"," 0.07080"," 0.07320","3.23e-02","17143","0.0825","0.100","0.165"
"2056"," 0.06890"," 0.07110","3.84e-02","20413","0.0825","0.095","0.165"
"2057"," 0.06730"," 0.06930","4.79e-02","25411","0.0825","0.090","0.165"
"2058"," 0.06420"," 0.07260","4.40e-03"," 2336","0.0850","0.140","0.165"
"2059"," 0.06570"," 0.07210","7.18e-03"," 3810","0.0850","0.135","0.165"
"2060"," 0.06590"," 0.07140","9.57e-03"," 5079","0.0850","0.130","0.165"
"2061"," 0.06770"," 0.07190","1.42e-02"," 7550","0.0850","0.125","0.165"
"2062"," 0.06870"," 0.07260","1.69e-02"," 8974","0.0850","0.120","0.165"
"2063"," 0.06930"," 0.07260","2.16e-02","11491","0.0850","0.115","0.165"
"2064"," 0.06960"," 0.07250","2.60e-02","13795","0.0850","0.110","0.165"
"2065"," 0.06930"," 0.07180","3.30e-02","17521","0.0850","0.105","0.165"
"2066"," 0.06920"," 0.07160","3.56e-02","18898","0.0850","0.100","0.165"
"2067"," 0.06760"," 0.06980","4.23e-02","22451","0.0850","0.095","0.165"
"2068"," 0.06620"," 0.06810","5.26e-02","27906","0.0850","0.090","0.165"
"2069"," 0.06240"," 0.07040","4.85e-03"," 2574","0.0875","0.140","0.165"
"2070"," 0.06450"," 0.07060","7.89e-03"," 4189","0.0875","0.135","0.165"
"2071"," 0.06530"," 0.07050","1.05e-02"," 5561","0.0875","0.130","0.165"
"2072"," 0.06720"," 0.07130","1.55e-02"," 8229","0.0875","0.125","0.165"
"2073"," 0.06810"," 0.07180","1.84e-02"," 9783","0.0875","0.120","0.165"
"2074"," 0.06870"," 0.07180","2.36e-02","12550","0.0875","0.115","0.165"
"2075"," 0.06890"," 0.07170","2.84e-02","15069","0.0875","0.110","0.165"
"2076"," 0.06840"," 0.07080","3.61e-02","19148","0.0875","0.105","0.165"
"2077"," 0.06820"," 0.07050","3.89e-02","20638","0.0875","0.100","0.165"
"2078"," 0.06680"," 0.06880","4.61e-02","24485","0.0875","0.095","0.165"
"2079"," 0.06540"," 0.06720","5.73e-02","30408","0.0875","0.090","0.165"
"2080"," 0.06290"," 0.07050","5.30e-03"," 2815","0.0900","0.140","0.165"
"2081"," 0.06370"," 0.06950","8.60e-03"," 4568","0.0900","0.135","0.165"
"2082"," 0.06500"," 0.06990","1.14e-02"," 6058","0.0900","0.130","0.165"
"2083"," 0.06730"," 0.07120","1.69e-02"," 8966","0.0900","0.125","0.165"
"2084"," 0.06780"," 0.07130","2.01e-02","10650","0.0900","0.120","0.165"
"2085"," 0.06860"," 0.07160","2.57e-02","13657","0.0900","0.115","0.165"
"2086"," 0.06860"," 0.07130","3.09e-02","16416","0.0900","0.110","0.165"
"2087"," 0.06800"," 0.07030","3.93e-02","20871","0.0900","0.105","0.165"
"2088"," 0.06790"," 0.07010","4.23e-02","22461","0.0900","0.100","0.165"
"2089"," 0.06650"," 0.06850","5.01e-02","26585","0.0900","0.095","0.165"
"2090"," 0.06530"," 0.06700","6.21e-02","32958","0.0900","0.090","0.165"
"2091"," 0.06180"," 0.06910","5.84e-03"," 3099","0.0925","0.140","0.165"
"2092"," 0.06220"," 0.06780","9.39e-03"," 4986","0.0925","0.135","0.165"
"2093"," 0.06320"," 0.06800","1.24e-02"," 6610","0.0925","0.130","0.165"
"2094"," 0.06640"," 0.07010","1.84e-02"," 9751","0.0925","0.125","0.165"
"2095"," 0.06680"," 0.07020","2.18e-02","11587","0.0925","0.120","0.165"
"2096"," 0.06790"," 0.07080","2.80e-02","14852","0.0925","0.115","0.165"
"2097"," 0.06780"," 0.07040","3.36e-02","17840","0.0925","0.110","0.165"
"2098"," 0.06740"," 0.06960","4.26e-02","22635","0.0925","0.105","0.165"
"2099"," 0.06740"," 0.06950","4.58e-02","24330","0.0925","0.100","0.165"
"2100"," 0.06600"," 0.06790","5.42e-02","28763","0.0925","0.095","0.165"
"2101"," 0.06500"," 0.06660","6.71e-02","35618","0.0925","0.090","0.165"
"2102"," 0.05970"," 0.06670","6.43e-03"," 3415","0.0950","0.140","0.165"
"2103"," 0.06010"," 0.06560","1.03e-02"," 5480","0.0950","0.135","0.165"
"2104"," 0.06120"," 0.06580","1.37e-02"," 7251","0.0950","0.130","0.165"
"2105"," 0.06500"," 0.06860","2.01e-02","10664","0.0950","0.125","0.165"
"2106"," 0.06570"," 0.06900","2.38e-02","12642","0.0950","0.120","0.165"
"2107"," 0.06670"," 0.06950","3.05e-02","16178","0.0950","0.115","0.165"
"2108"," 0.06680"," 0.06930","3.66e-02","19411","0.0950","0.110","0.165"
"2109"," 0.06650"," 0.06870","4.63e-02","24578","0.0950","0.105","0.165"
"2110"," 0.06660"," 0.06860","4.97e-02","26406","0.0950","0.100","0.165"
"2111"," 0.06530"," 0.06710","5.87e-02","31163","0.0950","0.095","0.165"
"2112"," 0.06430"," 0.06590","7.25e-02","38515","0.0950","0.090","0.165"
"2113"," 0.05630"," 0.06310","7.03e-03"," 3731","0.0975","0.140","0.165"
"2114"," 0.05850"," 0.06370","1.13e-02"," 6000","0.0975","0.135","0.165"
"2115"," 0.05930"," 0.06380","1.49e-02"," 7924","0.0975","0.130","0.165"
"2116"," 0.06350"," 0.06700","2.19e-02","11607","0.0975","0.125","0.165"
"2117"," 0.06440"," 0.06760","2.59e-02","13760","0.0975","0.120","0.165"
"2118"," 0.06540"," 0.06810","3.31e-02","17566","0.0975","0.115","0.165"
"2119"," 0.06560"," 0.06800","3.96e-02","21023","0.0975","0.110","0.165"
"2120"," 0.06530"," 0.06740","5.01e-02","26606","0.0975","0.105","0.165"
"2121"," 0.06530"," 0.06730","5.38e-02","28558","0.0975","0.100","0.165"
"2122"," 0.06420"," 0.06600","6.34e-02","33652","0.0975","0.095","0.165"
"2123"," 0.06330"," 0.06480","7.82e-02","41526","0.0975","0.090","0.165"
"2124"," 0.05430"," 0.06080","7.73e-03"," 4103","0.1000","0.140","0.165"
"2125"," 0.05650"," 0.06150","1.24e-02"," 6576","0.1000","0.135","0.165"
"2126"," 0.05820"," 0.06250","1.63e-02"," 8659","0.1000","0.130","0.165"
"2127"," 0.06220"," 0.06560","2.38e-02","12623","0.1000","0.125","0.165"
"2128"," 0.06340"," 0.06650","2.81e-02","14944","0.1000","0.120","0.165"
"2129"," 0.06440"," 0.06700","3.59e-02","19051","0.1000","0.115","0.165"
"2130"," 0.06430"," 0.06670","4.29e-02","22754","0.1000","0.110","0.165"
"2131"," 0.06410"," 0.06620","5.41e-02","28741","0.1000","0.105","0.165"
"2132"," 0.06420"," 0.06610","5.81e-02","30842","0.1000","0.100","0.165"
"2133"," 0.06330"," 0.06500","6.84e-02","36292","0.1000","0.095","0.165"
"2134"," 0.06220"," 0.06370","8.41e-02","44649","0.1000","0.090","0.165"
"2135"," 0.05400"," 0.06030","8.42e-03"," 4469","0.1025","0.140","0.165"
"2136"," 0.05580"," 0.06070","1.34e-02"," 7135","0.1025","0.135","0.165"
"2137"," 0.05750"," 0.06160","1.77e-02"," 9395","0.1025","0.130","0.165"
"2138"," 0.06120"," 0.06450","2.57e-02","13662","0.1025","0.125","0.165"
"2139"," 0.06240"," 0.06540","3.04e-02","16162","0.1025","0.120","0.165"
"2140"," 0.06370"," 0.06620","3.88e-02","20612","0.1025","0.115","0.165"
"2141"," 0.06330"," 0.06560","4.63e-02","24607","0.1025","0.110","0.165"
"2142"," 0.06310"," 0.06500","5.85e-02","31037","0.1025","0.105","0.165"
"2143"," 0.06310"," 0.06490","6.27e-02","33273","0.1025","0.100","0.165"
"2144"," 0.06240"," 0.06410","7.37e-02","39106","0.1025","0.095","0.165"
"2145"," 0.06150"," 0.06290","9.04e-02","47998","0.1025","0.090","0.165"
"2146"," 0.05600"," 0.06200","9.10e-03"," 4831","0.1050","0.140","0.165"
"2147"," 0.05700"," 0.06160","1.45e-02"," 7695","0.1050","0.135","0.165"
"2148"," 0.05830"," 0.06220","1.91e-02","10124","0.1050","0.130","0.165"
"2149"," 0.06130"," 0.06450","2.78e-02","14737","0.1050","0.125","0.165"
"2150"," 0.06250"," 0.06530","3.28e-02","17436","0.1050","0.120","0.165"
"2151"," 0.06350"," 0.06590","4.19e-02","22240","0.1050","0.115","0.165"
"2152"," 0.06310"," 0.06530","4.99e-02","26513","0.1050","0.110","0.165"
"2153"," 0.06290"," 0.06480","6.29e-02","33386","0.1050","0.105","0.165"
"2154"," 0.06300"," 0.06480","6.73e-02","35745","0.1050","0.100","0.165"
"2155"," 0.06220"," 0.06380","7.90e-02","41957","0.1050","0.095","0.165"
"2156"," 0.06130"," 0.06270","9.68e-02","51385","0.1050","0.090","0.165"
"2157"," 0.05440"," 0.06020","9.80e-03"," 5206","0.1075","0.140","0.165"
"2158"," 0.05530"," 0.05980","1.56e-02"," 8295","0.1075","0.135","0.165"
"2159"," 0.05690"," 0.06070","2.05e-02","10889","0.1075","0.130","0.165"
"2160"," 0.06000"," 0.06310","2.98e-02","15824","0.1075","0.125","0.165"
"2161"," 0.06130"," 0.06410","3.53e-02","18729","0.1075","0.120","0.165"
"2162"," 0.06240"," 0.06480","4.50e-02","23891","0.1075","0.115","0.165"
"2163"," 0.06200"," 0.06410","5.37e-02","28487","0.1075","0.110","0.165"
"2164"," 0.06200"," 0.06380","6.74e-02","35803","0.1075","0.105","0.165"
"2165"," 0.06210"," 0.06390","7.21e-02","38308","0.1075","0.100","0.165"
"2166"," 0.06140"," 0.06300","8.46e-02","44915","0.1075","0.095","0.165"
"2167"," 0.06050"," 0.06180","1.03e-01","54861","0.1075","0.090","0.165"
"2168"," 0.05500"," 0.06060","1.06e-02"," 5615","0.1100","0.140","0.165"
"2169"," 0.05530"," 0.05960","1.69e-02"," 8957","0.1100","0.135","0.165"
"2170"," 0.05660"," 0.06030","2.21e-02","11733","0.1100","0.130","0.165"
"2171"," 0.05970"," 0.06260","3.21e-02","17019","0.1100","0.125","0.165"
"2172"," 0.06100"," 0.06370","3.79e-02","20113","0.1100","0.120","0.165"
"2173"," 0.06220"," 0.06450","4.82e-02","25590","0.1100","0.115","0.165"
"2174"," 0.06180"," 0.06380","5.74e-02","30455","0.1100","0.110","0.165"
"2175"," 0.06180"," 0.06350","7.20e-02","38253","0.1100","0.105","0.165"
"2176"," 0.06180"," 0.06350","7.70e-02","40905","0.1100","0.100","0.165"
"2177"," 0.06110"," 0.06270","9.02e-02","47906","0.1100","0.095","0.165"
"2178"," 0.06000"," 0.06140","1.10e-01","58390","0.1100","0.090","0.165"
"2179"," 0.04660"," 0.09600","1.09e-04","   58","0.0300","0.140","0.170"
"2180"," 0.07890"," 0.11200","1.79e-04","   95","0.0300","0.135","0.170"
"2181"," 0.05620"," 0.08880","2.50e-04","  133","0.0300","0.130","0.170"
"2182"," 0.06530"," 0.09120","3.73e-04","  198","0.0300","0.125","0.170"
"2183"," 0.06200"," 0.08660","4.14e-04","  220","0.0300","0.120","0.170"
"2184"," 0.07440"," 0.09400","5.44e-04","  289","0.0300","0.115","0.170"
"2185"," 0.07540"," 0.09200","6.86e-04","  364","0.0300","0.110","0.170"
"2186"," 0.07860"," 0.09240","9.04e-04","  480","0.0300","0.105","0.170"
"2187"," 0.08050"," 0.09340","9.83e-04","  522","0.0300","0.100","0.170"
"2188"," 0.07450"," 0.08610","1.22e-03","  646","0.0300","0.095","0.170"
"2189"," 0.06900"," 0.07900","1.59e-03","  845","0.0300","0.090","0.170"
"2190"," 0.04180"," 0.08830","1.39e-04","   74","0.0325","0.140","0.170"
"2191"," 0.07070"," 0.10200","2.37e-04","  126","0.0325","0.135","0.170"
"2192"," 0.05950"," 0.08820","3.28e-04","  174","0.0325","0.130","0.170"
"2193"," 0.06840"," 0.09080","4.92e-04","  261","0.0325","0.125","0.170"
"2194"," 0.06690"," 0.08750","5.69e-04","  302","0.0325","0.120","0.170"
"2195"," 0.07680"," 0.09360","7.25e-04","  385","0.0325","0.115","0.170"
"2196"," 0.07890"," 0.09310","9.08e-04","  482","0.0325","0.110","0.170"
"2197"," 0.07820"," 0.09030","1.20e-03","  638","0.0325","0.105","0.170"
"2198"," 0.08030"," 0.09150","1.32e-03","  700","0.0325","0.100","0.170"
"2199"," 0.07400"," 0.08420","1.61e-03","  856","0.0325","0.095","0.170"
"2200"," 0.07070"," 0.07930","2.12e-03"," 1123","0.0325","0.090","0.170"
"2201"," 0.03620"," 0.07740","1.88e-04","  100","0.0350","0.140","0.170"
"2202"," 0.06340"," 0.09190","3.16e-04","  168","0.0350","0.135","0.170"
"2203"," 0.05910"," 0.08440","4.26e-04","  226","0.0350","0.130","0.170"
"2204"," 0.06870"," 0.08810","6.40e-04","  340","0.0350","0.125","0.170"
"2205"," 0.06730"," 0.08520","7.36e-04","  391","0.0350","0.120","0.170"
"2206"," 0.07760"," 0.09210","9.49e-04","  504","0.0350","0.115","0.170"
"2207"," 0.08080"," 0.09300","1.19e-03","  631","0.0350","0.110","0.170"
"2208"," 0.07750"," 0.08810","1.57e-03","  831","0.0350","0.105","0.170"
"2209"," 0.07970"," 0.08950","1.71e-03","  910","0.0350","0.100","0.170"
"2210"," 0.07460"," 0.08340","2.11e-03"," 1119","0.0350","0.095","0.170"
"2211"," 0.07140"," 0.07890","2.74e-03"," 1457","0.0350","0.090","0.170"
"2212"," 0.05280"," 0.08640","2.45e-04","  130","0.0375","0.140","0.170"
"2213"," 0.07310"," 0.09670","4.18e-04","  222","0.0375","0.135","0.170"
"2214"," 0.06640"," 0.08750","5.65e-04","  300","0.0375","0.130","0.170"
"2215"," 0.07420"," 0.09050","8.36e-04","  444","0.0375","0.125","0.170"
"2216"," 0.07350"," 0.08840","9.79e-04","  520","0.0375","0.120","0.170"
"2217"," 0.07990"," 0.09230","1.24e-03","  657","0.0375","0.115","0.170"
"2218"," 0.08290"," 0.09340","1.53e-03","  813","0.0375","0.110","0.170"
"2219"," 0.08050"," 0.08960","2.01e-03"," 1065","0.0375","0.105","0.170"
"2220"," 0.08170"," 0.09030","2.19e-03"," 1161","0.0375","0.100","0.170"
"2221"," 0.07680"," 0.08450","2.69e-03"," 1430","0.0375","0.095","0.170"
"2222"," 0.07370"," 0.08020","3.49e-03"," 1851","0.0375","0.090","0.170"
"2223"," 0.06310"," 0.09270","3.07e-04","  163","0.0400","0.140","0.170"
"2224"," 0.07820"," 0.09940","5.18e-04","  275","0.0400","0.135","0.170"
"2225"," 0.06990"," 0.08880","7.01e-04","  372","0.0400","0.130","0.170"
"2226"," 0.07910"," 0.09350","1.04e-03","  553","0.0400","0.125","0.170"
"2227"," 0.07910"," 0.09220","1.22e-03","  646","0.0400","0.120","0.170"
"2228"," 0.08400"," 0.09490","1.55e-03","  821","0.0400","0.115","0.170"
"2229"," 0.08490"," 0.09440","1.92e-03"," 1018","0.0400","0.110","0.170"
"2230"," 0.08130"," 0.08950","2.51e-03"," 1333","0.0400","0.105","0.170"
"2231"," 0.08250"," 0.09010","2.75e-03"," 1458","0.0400","0.100","0.170"
"2232"," 0.07870"," 0.08550","3.39e-03"," 1801","0.0400","0.095","0.170"
"2233"," 0.07560"," 0.08130","4.37e-03"," 2319","0.0400","0.090","0.170"
"2234"," 0.05800"," 0.08500","4.09e-04","  217","0.0425","0.140","0.170"
"2235"," 0.07220"," 0.09200","6.69e-04","  355","0.0425","0.135","0.170"
"2236"," 0.06880"," 0.08590","8.98e-04","  477","0.0425","0.130","0.170"
"2237"," 0.07980"," 0.09260","1.34e-03","  710","0.0425","0.125","0.170"
"2238"," 0.08010"," 0.09170","1.57e-03","  831","0.0425","0.120","0.170"
"2239"," 0.08340"," 0.09320","1.99e-03"," 1055","0.0425","0.115","0.170"
"2240"," 0.08400"," 0.09250","2.43e-03"," 1291","0.0425","0.110","0.170"
"2241"," 0.08060"," 0.08800","3.18e-03"," 1686","0.0425","0.105","0.170"
"2242"," 0.08090"," 0.08790","3.47e-03"," 1845","0.0425","0.100","0.170"
"2243"," 0.07730"," 0.08340","4.28e-03"," 2274","0.0425","0.095","0.170"
"2244"," 0.07500"," 0.08020","5.50e-03"," 2918","0.0425","0.090","0.170"
"2245"," 0.07260"," 0.09490","5.48e-04","  291","0.0450","0.140","0.170"
"2246"," 0.08250"," 0.09920","8.68e-04","  461","0.0450","0.135","0.170"
"2247"," 0.07880"," 0.09330","1.15e-03","  609","0.0450","0.130","0.170"
"2248"," 0.08170"," 0.09310","1.68e-03","  892","0.0450","0.125","0.170"
"2249"," 0.08180"," 0.09200","1.97e-03"," 1048","0.0450","0.120","0.170"
"2250"," 0.08480"," 0.09350","2.49e-03"," 1323","0.0450","0.115","0.170"
"2251"," 0.08520"," 0.09280","3.02e-03"," 1602","0.0450","0.110","0.170"
"2252"," 0.08240"," 0.08900","3.91e-03"," 2077","0.0450","0.105","0.170"
"2253"," 0.08240"," 0.08860","4.28e-03"," 2272","0.0450","0.100","0.170"
"2254"," 0.07810"," 0.08360","5.24e-03"," 2780","0.0450","0.095","0.170"
"2255"," 0.07590"," 0.08060","6.73e-03"," 3572","0.0450","0.090","0.170"
"2256"," 0.07790"," 0.09790","6.67e-04","  354","0.0475","0.140","0.170"
"2257"," 0.08680"," 0.10200","1.04e-03","  553","0.0475","0.135","0.170"
"2258"," 0.08050"," 0.09370","1.37e-03","  729","0.0475","0.130","0.170"
"2259"," 0.08190"," 0.09230","2.02e-03"," 1070","0.0475","0.125","0.170"
"2260"," 0.08230"," 0.09170","2.38e-03"," 1263","0.0475","0.120","0.170"
"2261"," 0.08310"," 0.09110","3.03e-03"," 1608","0.0475","0.115","0.170"
"2262"," 0.08350"," 0.09060","3.67e-03"," 1949","0.0475","0.110","0.170"
"2263"," 0.08090"," 0.08700","4.73e-03"," 2512","0.0475","0.105","0.170"
"2264"," 0.08040"," 0.08620","5.16e-03"," 2740","0.0475","0.100","0.170"
"2265"," 0.07700"," 0.08220","6.29e-03"," 3342","0.0475","0.095","0.170"
"2266"," 0.07460"," 0.07900","8.06e-03"," 4279","0.0475","0.090","0.170"
"2267"," 0.07360"," 0.09240","7.97e-04","  423","0.0500","0.140","0.170"
"2268"," 0.08170"," 0.09580","1.24e-03","  658","0.0500","0.135","0.170"
"2269"," 0.07990"," 0.09200","1.65e-03","  878","0.0500","0.130","0.170"
"2270"," 0.08250"," 0.09200","2.43e-03"," 1288","0.0500","0.125","0.170"
"2271"," 0.08350"," 0.09190","2.86e-03"," 1520","0.0500","0.120","0.170"
"2272"," 0.08490"," 0.09210","3.65e-03"," 1938","0.0500","0.115","0.170"
"2273"," 0.08490"," 0.09130","4.41e-03"," 2344","0.0500","0.110","0.170"
"2274"," 0.08200"," 0.08750","5.67e-03"," 3011","0.0500","0.105","0.170"
"2275"," 0.08140"," 0.08670","6.18e-03"," 3282","0.0500","0.100","0.170"
"2276"," 0.07750"," 0.08220","7.52e-03"," 3992","0.0500","0.095","0.170"
"2277"," 0.07490"," 0.07890","9.62e-03"," 5110","0.0500","0.090","0.170"
"2278"," 0.07820"," 0.09520","9.49e-04","  504","0.0525","0.140","0.170"
"2279"," 0.08540"," 0.09830","1.46e-03","  777","0.0525","0.135","0.170"
"2280"," 0.08460"," 0.09550","1.95e-03"," 1037","0.0525","0.130","0.170"
"2281"," 0.08060"," 0.08940","2.86e-03"," 1521","0.0525","0.125","0.170"
"2282"," 0.08270"," 0.09060","3.39e-03"," 1798","0.0525","0.120","0.170"
"2283"," 0.08360"," 0.09030","4.32e-03"," 2295","0.0525","0.115","0.170"
